precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.73,0.73,0.73,0.4751166407465007,0.67,0.67,0.67,0.3801652892561983,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.8022581014294207,0.7027128193186575,0.2788235783584155,0.4158361869769627,0.2788235783584155,0.4158361869769627,0.2788235783584155,0.4158361869769627
0.81,0.81,0.81,0.5957446808510638,0.73,0.73,0.73,0.4943820224719102,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.8702631845754466,0.7515076264730599,0.2969978719497154,0.4552793791205431,0.2969978719497154,0.4552793791205431,0.2969978719497154,0.4552793791205431
0.71,0.71,0.71,0.4465648854961832,0.85,0.85,0.85,0.7042586750788644,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.8451912490132404,0.7032339015615465,0.28235636799649316,0.43858806152530855,0.28235636799649316,0.43858806152530855,0.28235636799649316,0.43858806152530855
0.78,0.78,0.78,0.5669291338582677,0.93,0.93,0.93,0.837962962962963,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.886331409346138,0.7200110443738673,0.33612478189845185,0.5040781125727721,0.33612478189845185,0.5040781125727721,0.33612478189845185,0.5040781125727721
0.77,0.77,0.77,0.562071591774562,0.87,0.87,0.87,0.6962616822429906,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.8441946054460967,0.7086824388560895,0.3642500013993977,0.5153316239257181,0.3642500013993977,0.5153316239257181,0.3642500013993977,0.5153316239257181
0.88,0.88,0.88,0.76,0.84,0.84,0.84,0.5572772551189817,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.8436324548671116,0.7471421236462422,0.6014066139669383,0.6725301689232365,0.6014066139669383,0.6725301689232365,0.6014066139669383,0.6725301689232365
0.92,0.92,0.92,0.8344370860927153,0.77,0.77,0.77,0.4700460829493088,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.8219337677212815,0.7797260659491569,0.5571731788757857,0.6749509860807404,0.5571731788757857,0.6749509860807404,0.5571731788757857,0.6749509860807404
0.96,0.96,0.96,0.9168053244592346,0.77,0.77,0.77,0.5055889939810834,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.8940530918954046,0.7625531554241702,0.6859534936120057,0.6533551078320821,0.6859534936120057,0.6533551078320821,0.6859534936120057,0.6533551078320821
0.83,0.83,0.83,0.6558704453441295,0.84,0.84,0.84,0.6778091018928716,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.9314100382427675,0.7587849423695885,0.6806019243725923,0.6573088641625042,0.6806019243725923,0.6573088641625042,0.6806019243725923,0.6573088641625042
0.75,0.75,0.75,0.4838976052848884,0.82,0.82,0.82,0.6341463414634146,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.9008971018693749,0.8243077611184324,0.5818712026004994,0.7267580282495637,0.5818712026004994,0.7267580282495637,0.5818712026004994,0.7267580282495637
0.57,0.57,0.57,0.2621825669183253,0.74,0.74,0.74,0.5009596928982725,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.8905279400677703,0.812072368366944,0.626104637691652,0.726082772653158,0.626104637691652,0.726082772653158,0.626104637691652,0.726082772653158
0.6,0.6,0.6,0.2887624466571834,0.74,0.74,0.74,0.4743226849979781,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.8759877826846625,0.8211143379857795,0.5818712026004994,0.6756722096729573,0.5818712026004994,0.6756722096729573,0.5818712026004994,0.6756722096729573
0.7,0.7,0.7,0.406410763751484,0.79,0.79,0.79,0.5569620253164558,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.883840594790332,0.8370322592747279,0.5039843156776526,0.6927748008590688,0.5039843156776526,0.6927748008590688,0.5039843156776526,0.6927748008590688
0.84,0.84,0.84,0.6741344195519348,0.83,0.83,0.83,0.6248896734333628,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.8564652651820498,0.7271822028481565,0.3329232721114825,0.47412019193165256,0.3329232721114825,0.47412019193165256,0.3329232721114825,0.47412019193165256
0.89,0.89,0.89,0.7798238590872698,0.79,0.79,0.79,0.3510506798516687,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.8504357517547011,0.755966464209323,0.32211467333396215,0.5081415979624014,0.32211467333396215,0.5081415979624014,0.32211467333396215,0.5081415979624014
0.95,0.95,0.95,0.8972884141331142,0.73,0.73,0.73,0.3181818181818181,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.8443257350024995,0.7890022559993054,0.6347141489399445,0.7141468681381044,0.6347141489399445,0.7141468681381044,0.6347141489399445,0.7141468681381044
0.86,0.86,0.86,0.7163695299837926,0.74,0.74,0.74,0.3788819875776397,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.8680279620135418,0.6980089594782074,0.36104849161242836,0.45594678445341075,0.36104849161242836,0.45594678445341075,0.36104849161242836,0.45594678445341075
0.78,0.78,0.78,0.576271186440678,0.73,0.73,0.73,0.4751166407465007,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.8892209428421494,0.7140111187379095,0.29568002499055623,0.43091299020566926,0.29568002499055623,0.43091299020566926,0.29568002499055623,0.43091299020566926
0.69,0.69,0.69,0.3940578577013292,0.81,0.81,0.81,0.5957446808510638,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.8796493907976434,0.7490817725046576,0.29265217911574304,0.4193683876694336,0.29265217911574304,0.4193683876694336,0.29265217911574304,0.4193683876694336
0.58,0.58,0.58,0.2553191489361702,0.71,0.71,0.71,0.4465648854961832,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.8612352486439785,0.801177899866542,0.25276443685856265,0.5079069127747968,0.25276443685856265,0.5079069127747968,0.25276443685856265,0.5079069127747968
0.66,0.66,0.66,0.3288590604026845,0.78,0.78,0.78,0.5669291338582677,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.8462785413010485,0.8175726317400666,0.26618483542646076,0.5188384103222228,0.26618483542646076,0.5188384103222228,0.26618483542646076,0.5188384103222228
0.73,0.73,0.73,0.4894099848714069,0.77,0.77,0.77,0.562071591774562,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.8941247240481354,0.7890059715734595,0.7541706293433459,0.6631707121664957,0.7541706293433459,0.6631707121664957,0.7541706293433459,0.6631707121664957
0.79,0.79,0.79,0.5833333333333333,0.88,0.88,0.88,0.76,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.9151131060106391,0.782298196835176,0.7601466797636109,0.7209854561295036,0.7601466797636109,0.7209854561295036,0.7601466797636109,0.7209854561295036
0.82,0.82,0.82,0.6484375,0.92,0.92,0.92,0.8344370860927153,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.9167889124169356,0.8372350660586984,0.6988956668906948,0.738213549014791,0.6988956668906948,0.738213549014791,0.6988956668906948,0.738213549014791
0.82,0.82,0.82,0.6511627906976744,0.96,0.96,0.96,0.9168053244592346,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.9117064191237259,0.8270222188948915,0.7386531714844704,0.7424216093575613,0.7386531714844704,0.7424216093575613,0.7386531714844704,0.7424216093575613
0.85,0.85,0.85,0.7035573122529644,0.83,0.83,0.83,0.6558704453441295,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.8420877780172179,0.8221065239505831,0.6061800278225208,0.714187153378165,0.6061800278225208,0.714187153378165,0.6061800278225208,0.714187153378165
0.86,0.86,0.86,0.7217806041335453,0.75,0.75,0.75,0.4838976052848884,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.8847867324962443,0.7186248038918381,0.3420680203763824,0.47335552767254974,0.3420680203763824,0.47335552767254974,0.3420680203763824,0.47335552767254974
0.77,0.77,0.77,0.562071591774562,0.57,0.57,0.57,0.2621825669183253,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.9039847365744592,0.7114169912630197,0.3463538299721465,0.4482925170478806,0.3463538299721465,0.4482925170478806,0.3463538299721465,0.4482925170478806
0.66,0.66,0.66,0.3677947192264782,0.6,0.6,0.6,0.2887624466571834,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.8753456778686564,0.6870906025563445,0.2973469810254112,0.40929425213294646,0.2973469810254112,0.40929425213294646,0.2973469810254112,0.40929425213294646
0.63,0.63,0.63,0.2801556420233464,0.7,0.7,0.7,0.406410763751484,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.8780377250005783,0.7434613477707827,0.3377872370910775,0.39558028120861544,0.3377872370910775,0.39558028120861544,0.3377872370910775,0.39558028120861544
0.68,0.68,0.68,0.3514389947304418,0.84,0.84,0.84,0.6741344195519348,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.8780377250005783,0.7544091828957635,0.2785631889710067,0.46508214349431637,0.2785631889710067,0.46508214349431637,0.2785631889710067,0.46508214349431637
0.69,0.69,0.69,0.3873517786561264,0.89,0.89,0.89,0.7798238590872698,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.8612352486439785,0.7200565650716532,0.3324306415412049,0.44548061535153455,0.3324306415412049,0.44548061535153455,0.3324306415412049,0.44548061535153455
0.75,0.75,0.75,0.5239908606245239,0.95,0.95,0.95,0.8972884141331142,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.856141209080321,0.7324645923698626,0.3324306415412049,0.4794872394030254,0.3324306415412049,0.4794872394030254,0.3324306415412049,0.4794872394030254
0.83,0.83,0.83,0.6516393442622951,0.86,0.86,0.86,0.7163695299837926,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.8286570136133184,0.7677509206017266,0.3276572276856224,0.5064250820254587,0.3276572276856224,0.5064250820254587,0.3276572276856224,0.5064250820254587
0.93,0.93,0.93,0.8358348968105066,0.78,0.78,0.78,0.576271186440678,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.8158907399162513,0.751556422867196,0.3380476264784863,0.46079515070291993,0.3380476264784863,0.46079515070291993,0.3380476264784863,0.46079515070291993
0.94,0.94,0.94,0.8603351955307262,0.69,0.69,0.69,0.3940578577013292,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.8142790741191862,0.7169083010107815,0.2938141913873335,0.4188900788129479,0.2938141913873335,0.4188900788129479,0.2938141913873335,0.4188900788129479
0.91,0.91,0.91,0.7998220640569396,0.58,0.58,0.58,0.2553191489361702,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.8845897497213746,0.920996213606653,0.6425066115264273,0.70073084316292,0.6425066115264273,0.70073084316292,0.6425066115264273,0.70073084316292
0.91,0.91,0.91,0.7933884297520661,0.66,0.66,0.66,0.3288590604026845,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.8971950921968037,0.9280649382907028,0.6013508929401753,0.7026300548138377,0.6013508929401753,0.7026300548138377,0.6013508929401753,0.7026300548138377
0.91,0.91,0.91,0.765625,0.73,0.73,0.73,0.4894099848714069,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.8675554250515295,0.8752672256137608,0.6310155134333221,0.617712408234665,0.6310155134333221,0.617712408234665,0.6310155134333221,0.617712408234665
0.87,0.87,0.87,0.7305140961857379,0.79,0.79,0.79,0.5833333333333333,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.8432774139850174,0.8121263563877416,0.6106002255553246,0.6016355887911816,0.6106002255553246,0.6016355887911816,0.6106002255553246,0.6016355887911816
0.86,0.86,0.86,0.7062526227444398,0.82,0.82,0.82,0.6484375,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.8713024958633762,0.7582792591446762,0.7629689778493417,0.46905742364072966,0.7629689778493417,0.46905742364072966,0.7629689778493417,0.46905742364072966
0.85,0.85,0.85,0.6890547263681592,0.82,0.82,0.82,0.6511627906976744,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.8477144996646199,0.8368854345531566,0.7369991194420135,0.5664512564835698,0.7369991194420135,0.5664512564835698,0.7369991194420135,0.5664512564835698
0.9,0.9,0.9,0.7955010224948875,0.85,0.85,0.85,0.7035573122529644,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.8117443121579239,0.8372090125502593,0.6390063328396796,0.5909852667369254,0.6390063328396796,0.5909852667369254,0.6390063328396796,0.5909852667369254
0.88,0.88,0.88,0.7633136094674556,0.86,0.86,0.86,0.7217806041335453,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.8562578813234608,0.8003538511941047,0.7560983436065091,0.5620011942734648,0.7560983436065091,0.5620011942734648,0.7560983436065091,0.5620011942734648
0.87,0.87,0.87,0.7302904564315353,0.77,0.77,0.77,0.562071591774562,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.8224618005567921,0.7623190873781965,0.6259042490804467,0.4826746993414206,0.6259042490804467,0.4826746993414206,0.6259042490804467,0.4826746993414206
0.82,0.82,0.82,0.4646044021415824,0.66,0.66,0.66,0.3677947192264782,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.691201384235735,0.6700363697798881,0.26978410403243386,0.3810932359053422,0.26978410403243386,0.3810932359053422,0.26978410403243386,0.3810932359053422
0.79,0.79,0.79,0.4776119402985075,0.63,0.63,0.63,0.2801556420233464,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.794049433953794,0.7897414287263502,0.43124919707657844,0.5439721125662208,0.43124919707657844,0.5439721125662208,0.43124919707657844,0.5439721125662208
0.76,0.76,0.76,0.5039272426622571,0.68,0.68,0.68,0.3514389947304418,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.7463859605022792,0.7870867791327026,0.486179686458825,0.5436619659227803,0.486179686458825,0.5436619659227803,0.486179686458825,0.5436619659227803
0.81,0.81,0.81,0.5840630472854642,0.69,0.69,0.69,0.3873517786561264,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.8705193987164809,0.8082531131505022,0.6564459082677162,0.5513885792021994,0.6564459082677162,0.5513885792021994,0.6564459082677162,0.5513885792021994
0.82,0.82,0.82,0.6424314660309893,0.75,0.75,0.75,0.5239908606245239,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.892313564137622,0.8120841734281683,0.6551065964275078,0.5635400144793017,0.6551065964275078,0.5635400144793017,0.6551065964275078,0.5635400144793017
0.88,0.88,0.88,0.758745476477684,0.83,0.83,0.83,0.6516393442622951,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.9022021220383266,0.8049327820836687,0.7657140745212332,0.6199529204653392,0.7657140745212332,0.6199529204653392,0.7657140745212332,0.6199529204653392
0.8,0.8,0.8,0.5980707395498392,0.93,0.93,0.93,0.8358348968105066,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.7214800303135064,0.7103445270370518,0.5923736614514561,0.5714301787675472,0.5923736614514561,0.5714301787675472,0.5923736614514561,0.5714301787675472
0.79,0.79,0.79,0.5833333333333333,0.94,0.94,0.94,0.8603351955307262,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.7047265494594867,0.7340892246458662,0.5733448235124131,0.565395184784344,0.5733448235124131,0.565395184784344,0.5733448235124131,0.565395184784344
