max_airline,max_flight,max_airportFrom,max_airportTo,max_dayOfWeek,max_time,max_attribute,max_predict_proba_0,max_predict_proba_1,max_prediction,min_airline,min_flight,min_airportFrom,min_airportTo,min_dayOfWeek,min_time,min_attribute,min_predict_proba_0,min_predict_proba_1,min_prediction,mean_airline,mean_flight,mean_airportFrom,mean_airportTo,mean_dayOfWeek,mean_time,mean_attribute,mean_predict_proba_0,mean_predict_proba_1,mean_prediction,median_airline,median_flight,median_airportFrom,median_airportTo,median_dayOfWeek,median_time,median_attribute,median_predict_proba_0,median_predict_proba_1,median_prediction,std_airline,std_flight,std_airportFrom,std_airportTo,std_dayOfWeek,std_time,std_attribute,std_predict_proba_0,std_predict_proba_1,std_prediction,corr_flight_airline,corr_airportFrom_airline,corr_airportFrom_flight,corr_airportTo_airline,corr_airportTo_flight,corr_airportTo_airportFrom,corr_dayOfWeek_airline,corr_dayOfWeek_flight,corr_dayOfWeek_airportFrom,corr_dayOfWeek_airportTo,corr_time_airline,corr_time_flight,corr_time_airportFrom,corr_time_airportTo,corr_time_dayOfWeek,corr_attribute_airline,corr_attribute_flight,corr_attribute_airportFrom,corr_attribute_airportTo,corr_attribute_dayOfWeek,corr_attribute_time,corr_predict_proba_0_airline,corr_predict_proba_0_flight,corr_predict_proba_0_airportFrom,corr_predict_proba_0_airportTo,corr_predict_proba_0_dayOfWeek,corr_predict_proba_0_time,corr_predict_proba_0_attribute,corr_predict_proba_1_airline,corr_predict_proba_1_flight,corr_predict_proba_1_airportFrom,corr_predict_proba_1_airportTo,corr_predict_proba_1_dayOfWeek,corr_predict_proba_1_time,corr_predict_proba_1_attribute,corr_predict_proba_1_predict_proba_0,corr_prediction_airline,corr_prediction_flight,corr_prediction_airportFrom,corr_prediction_airportTo,corr_prediction_dayOfWeek,corr_prediction_time,corr_prediction_attribute,corr_prediction_predict_proba_0,corr_prediction_predict_proba_1,gmean_airline,gmean_flight,gmean_airportFrom,gmean_airportTo,gmean_dayOfWeek,gmean_time,gmean_attribute,gmean_predict_proba_0,gmean_predict_proba_1,gmean_prediction,hmean_airline,hmean_flight,hmean_airportFrom,hmean_airportTo,hmean_dayOfWeek,hmean_time,hmean_attribute,hmean_predict_proba_0,hmean_predict_proba_1,hmean_prediction,entropy_airline,entropy_flight,entropy_airportFrom,entropy_airportTo,entropy_dayOfWeek,entropy_time,entropy_attribute,entropy_predict_proba_0,entropy_predict_proba_1,entropy_prediction,prop_pca,nr_outliers_airline,nr_outliers_flight,nr_outliers_airportFrom,nr_outliers_airportTo,nr_outliers_dayOfWeek,nr_outliers_time,nr_outliers_attribute,nr_outliers_predict_proba_0,nr_outliers_predict_proba_1,nr_outliers_prediction,iqr_airline,iqr_flight,iqr_airportFrom,iqr_airportTo,iqr_dayOfWeek,iqr_time,iqr_attribute,iqr_predict_proba_0,iqr_predict_proba_1,iqr_prediction,uniqueness_ratio_airline,uniqueness_ratio_flight,uniqueness_ratio_airportFrom,uniqueness_ratio_airportTo,uniqueness_ratio_dayOfWeek,uniqueness_ratio_time,uniqueness_ratio_attribute,uniqueness_ratio_predict_proba_0,uniqueness_ratio_predict_proba_1,uniqueness_ratio_prediction,attr_sparsity_,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,kmenas_compactness,recall,precision,kappa,f1-score,last_recall,last_precision,last_kappa,last_f1-score,meta_predict_recall,meta_predict_precision,meta_predict_kappa,meta_predict_f1-score
17.0,7800.0,290.0,290.0,1.0,420.0,405.0,0.6112275817420524,0.7432457624224498,1.0,0.0,2.0,0.0,2.0,1.0,370.0,30.0,0.2567542375775502,0.3887724182579476,0.0,9.049,2302.9,153.459,139.479,1.0,395.859,130.788,0.476907323508621,0.5230926764913791,0.657,10.0,1628.5,154.0,148.0,1.0,395.0,116.0,0.4766475754993909,0.5233524245006091,1.0,5.326440647371373,1964.6878918832153,78.03268173283818,78.11955083859112,0.0,15.958753109212536,63.85212721711118,0.05811201286207128,0.05811201286207128,0.4749490252401584,0.12296666219660769,-0.0559111931892515,-0.032643134970727246,0.10440052538372688,0.027951609040881266,0.06594359663654834,,,,,-0.2712145439941183,-0.10842757210052885,0.02705636875439763,0.0012425601486267448,,-0.21951857979029016,-0.32144586493405836,0.008936952467816216,0.07907781232737512,,0.12306817805670478,-0.4649260663368757,0.39961357002520514,0.02246710985297707,-0.2142917842524131,,-0.015559181680874853,-0.7287144414196225,0.4649260663368771,-0.39961357002520476,-0.022467109852977042,0.21429178425241366,,0.015559181680869944,0.7287144414196222,-1.0,0.4256815084111732,-0.38725469618635733,-0.0027971489995193837,0.17345677275542146,,-0.021442510050492632,0.43078976947524694,-0.7374647021770073,0.737464702177007,0.0,1383.5570558834172,0.0,108.28097584788863,1.0,395.5377674183879,117.89257684038806,0.47307187452968735,0.5199489924137632,0.0,0.0,332.6962203121577,0.0,66.37461360717595,1.0,395.21684692998394,106.83425246938825,0.4688396809446889,0.5168660005873356,0.0,2.6743227549329247,6.790260056360534,4.802952161083131,3.746231889412844,0.0,2.8178815787495393,4.945501625190952,6.907755278982134,6.907755278982134,0.6430053354598306,0.1,0,0,0,0,0,0,37,27,27,0,10.0,2924.75,137.0,129.0,0.0,27.0,75.0,0.06937967452100902,0.06937967452100902,1.0,0.018,0.917,0.201,0.093,0.001,0.049,0.224,1.0,1.0,0.002,0.002176779954557732,13,4,4850.467578960621,2140.6975713447373,0.7321428571428571,0.3744292237442922,0.09156186082945295,0.4954682779456193,1.0,0.639,0.0,0.7797437461866992,2.762364559644227e-06,0.010236475489781382,8.267207074940281e-06,5.516946341113428e-06
17.0,7780.0,290.0,290.0,1.0,435.0,405.0,0.6112275817420524,0.7404919193638598,1.0,0.0,1.0,0.0,2.0,1.0,385.0,30.0,0.25950808063614017,0.3887724182579476,0.0,9.125,2192.12,155.76,142.702,1.0,410.6,135.568,0.46783196630942725,0.5321680336905729,0.709,10.0,1499.0,159.0,153.0,1.0,415.0,121.0,0.46779347666060683,0.5322065233393931,1.0,5.44821604362915,1945.5589071166826,77.20328196875278,77.15279482785928,0.0,14.26588642585926,66.57215053779791,0.05837886144995016,0.05837886144995016,0.45445079549443584,0.12287149886951573,-0.01994290620662815,-0.039560929606272784,0.060680514855338576,-0.02555526711964016,0.06401915108915827,,,,,-0.16898508103806384,-0.018363229181970465,0.06008878465478517,0.03028850771418687,,-0.25948788695326,-0.28250370309810346,0.012851295439640368,0.10327749766619414,,0.14326389469478934,-0.4425477600987123,0.3690856101077353,-0.008631546903480848,-0.2206075314367467,,-0.07582112247431484,-0.7205109140500164,0.4425477600987137,-0.36908561010773505,0.008631546903480655,0.22060753143674675,,0.07582112247431053,0.7205109140500172,-0.9999999999999998,0.420209231974025,-0.34269227663894214,0.042543785096247476,0.20573455148908654,,0.02309832433277048,0.39387506008499584,-0.7151444446001574,0.7151444446001578,0.0,1279.3999006270928,0.0,112.80221673639248,1.0,410.35107157408555,121.84903315476903,0.4639096545713897,0.529038720737551,0.0,0.0,211.96372547016028,0.0,70.50769404648858,1.0,410.1009010633615,110.11313689125137,0.4596246210649152,0.5259611621715089,0.0,2.6310088206258175,6.782282088267406,4.672712982272686,3.8695076523592586,0.0,2.7161027566694367,4.946799887846551,6.907755278982134,6.907755278982134,0.6030446399239544,0.1,0,23,0,0,0,0,46,36,36,0,11.0,2454.25,133.5,129.0,0.0,20.0,80.0,0.06640708453902805,0.066407084539028,1.0,0.018,0.911,0.18,0.1,0.001,0.049,0.226,1.0,1.0,0.002,0.002177789094270517,21,4,4682.671259253242,2103.1960897296885,0.764367816091954,0.3751763046544429,0.06838249907725491,0.5033112582781457,1.0,0.593,0.0,0.7445072190834903,0.00011663911418446961,0.06461144632780366,9.608066915341808e-05,0.00023290458135266106
17.0,7780.0,290.0,290.0,1.0,450.0,405.0,0.6019782175006628,0.7404919193638598,1.0,0.0,1.0,0.0,2.0,1.0,400.0,29.0,0.25950808063614017,0.3980217824993372,0.0,8.718,2211.886,154.668,143.46,1.0,425.582,140.556,0.46316445793827155,0.5368355420617283,0.721,10.0,1540.0,159.0,154.0,1.0,425.0,126.0,0.46606873169099156,0.5339312683090085,1.0,5.4490520430776,1977.2014329628912,79.10598923933341,78.78599896957348,0.0,13.651800161431007,67.98304611120746,0.05918720547030354,0.05918720547030354,0.4487319471135974,0.14917429983414698,0.09364457341309199,-0.0201846408338555,0.05947989616032028,-0.03815916344601587,0.01352278412301454,,,,,-0.15626561387802246,0.015493775998391643,-0.10062089125070894,0.006565204177680599,,-0.2585713688138294,-0.3098716133319873,-0.007876873070057818,0.1386468057423763,,0.09124223028790733,-0.4258094348640814,0.3759239699783192,-0.049099983118566316,-0.25125053726948643,,-0.030505256959916727,-0.7346051566217946,0.42580943486408196,-0.37592396997832017,0.049099983118567045,0.2512505372694867,,0.030505256959906916,0.7346051566217938,-1.0000000000000007,0.3902709104155263,-0.32474308684217484,0.0944499084769416,0.19177913356291335,,-0.03212844518230474,0.41374410351637897,-0.7003093907338255,0.7003093907338258,0.0,1296.6033111874235,0.0,111.17346584729587,1.0,425.36356238994915,126.36700043303196,0.45907193629171517,0.5336688794752831,0.0,0.0,248.9653867285164,0.0,62.51447909543458,1.0,425.14547729715537,113.99316007964912,0.4545959230302971,0.530581828313441,0.0,2.593685191873127,6.793372443156365,4.609830382285966,3.912841997654358,0.0,2.7426863964124784,5.008139281893202,6.907755278982134,6.907755278982134,0.5920063738715278,0.1,0,35,0,0,0,0,38,32,32,0,10.0,2389.5,132.5,129.0,0.0,20.0,87.25,0.07105383157486117,0.07105383157486128,1.0,0.018,0.919,0.177,0.1,0.001,0.049,0.237,1.0,1.0,0.002,0.00216371920450327,13,4,4714.6963506417,2108.451416934689,0.784366576819407,0.40360610263522884,0.0844101985932233,0.532967032967033,0.9,0.5486518171160609,0.10060097143327573,0.6817188638018936,5.1644967878580954e-05,0.033602486632545996,3.912990296147012e-05,0.00010312497776032222
17.0,7797.0,292.0,290.0,1.0,465.0,413.0,0.5918006625163537,0.7694523924127322,1.0,0.0,1.0,0.0,0.0,1.0,420.0,29.0,0.23054760758726778,0.4081993374836464,0.0,9.228,2239.157,148.973,146.153,1.0,439.423,140.966,0.4553381772289806,0.5446618227710194,0.765,10.0,1589.5,154.0,154.0,1.0,440.0,125.0,0.45984126479525445,0.5401587352047456,1.0,5.302087148296238,1963.8441792340122,78.55811637665867,79.14755793406975,0.0,14.168303067474657,71.39005101121153,0.06065787353527185,0.06065787353527185,0.4242109792956271,0.1130587735725621,0.10840077969049644,-0.024009023994734438,0.1118559840079909,-0.02958602578704836,-0.00687774403600941,,,,,-0.02745558030330942,-0.00563985845153183,-0.07012053665424603,0.039317726686472515,,-0.25103615432838744,-0.30056717991575166,0.013108253286471794,0.12650335251936307,,-0.023692688166411967,-0.4121855130846959,0.3945130910425153,-0.07397890052467601,-0.2721157313104812,,-0.029818383371179716,-0.7494323496693055,0.4121855130846953,-0.394513091042516,0.07397890052467572,0.2721157313104814,,0.029818383371181173,0.7494323496693058,-1.0000000000000002,0.4048057267842028,-0.286789747198462,0.09905280156284557,0.19542710669987565,,0.007228938494141471,0.380708318382348,-0.667297518670244,0.667297518670244,0.0,1297.2726886575592,0.0,0.0,1.0,439.1948898202109,125.55729196726848,0.450913056914015,0.5413967790183408,0.0,0.0,215.88288316556373,0.0,0.0,1.0,438.96695270478125,112.2389687129783,0.445998864878264,0.5382257675115326,0.0,2.601046405725225,6.807758634911329,4.529365987619235,4.036004905380925,0.0,2.711551285932987,5.025284803573874,6.907755278982134,6.907755278982134,0.5452476702809597,0.1,0,29,0,0,0,0,52,35,35,235,10.0,2382.5,134.0,130.25,0.0,25.0,84.25,0.07036247181931266,0.07036247181931266,0.0,0.018,0.929,0.168,0.117,0.001,0.044,0.244,1.0,1.0,0.002,0.002155735047567277,24,3,5433.9029163168325,2280.8792120666244,0.8162729658792651,0.4065359477124183,0.06938746514642946,0.5427574171029669,0.788235294117647,0.4992548435171386,0.18957481213735372,0.6113138686131386,0.0,0.0,-4.3765351995046404e-05,0.0
17.0,7801.0,292.0,285.0,1.0,480.0,413.0,0.5918006625163537,0.7694523924127322,1.0,0.0,1.0,0.0,0.0,1.0,430.0,29.0,0.23054760758726778,0.4081993374836464,0.0,9.333,2216.059,147.565,147.252,1.0,454.639,141.089,0.450079570636593,0.549920429363407,0.795,10.0,1638.0,154.0,154.0,1.0,455.0,125.0,0.45352154691328955,0.5464784530867104,1.0,5.349273382967609,1925.8100175621537,78.60054593207875,78.24641203912802,0.0,14.941148447054427,72.92925170845204,0.0615957642949725,0.0615957642949725,0.4039036248143091,0.11484602223558213,0.08746610204879021,-0.0009926066245905599,0.10813787659905265,-0.04088730597076397,-0.03111564090621892,,,,,-0.06011428728271248,-0.08319684854436062,-0.01852786054565865,0.04375117920273529,,-0.2584431632113601,-0.34775487152150486,-0.014016874205149982,0.09570757732323543,,0.005562527531121076,-0.39694675213745095,0.43452492634173734,-0.033147285434910564,-0.24445447706364523,,-0.05421345425715531,-0.7557455505116776,0.3969467521374511,-0.43452492634173784,0.03314728543491017,0.24445447706364531,,0.05421345425716042,0.7557455505116776,-0.999999999999999,0.36844599204763856,-0.3361666098313329,0.04940281443275496,0.1527492103469862,,0.0978635828483292,0.36780065047785265,-0.6428480228476947,0.6428480228476959,0.0,1289.6190602371173,0.0,0.0,1.0,454.3939911694028,124.85895360114176,0.44548180689498695,0.5465723766441659,0.0,0.0,208.7398682079022,0.0,0.0,1.0,454.149314406936,110.87354516123722,0.4404027034380027,0.5433080066333869,0.0,2.6004166109629563,6.8011669611793195,4.425437657975612,4.139465083995438,0.0,2.880516218409387,5.024578102255492,6.907755278982134,6.907755278982134,0.5072562521085695,0.1,0,30,0,0,0,0,43,31,31,205,10.0,2383.0,134.0,129.0,0.0,24.0,90.0,0.07266427086814298,0.07266427086814298,0.0,0.018,0.925,0.159,0.133,0.001,0.049,0.246,1.0,1.0,0.002,0.002156730863355469,11,4,4901.151967695625,2153.1909250699205,0.8361445783132531,0.43647798742138366,0.062073979823684455,0.5735537190082645,0.6892655367231638,0.42287694974003465,0.1521271464772127,0.5241675617615468,6.675074194637426e-05,0.038655823856589465,5.6564433823858275e-05,0.00013328664141743044
17.0,7801.0,292.0,290.0,1.0,495.0,413.0,0.5902446975876007,0.7769409230347858,1.0,0.0,1.0,2.0,0.0,1.0,445.0,27.0,0.2230590769652142,0.4097553024123993,0.0,9.847,2162.803,147.86,147.99,1.0,469.894,139.874,0.4426442163509445,0.5573557836490557,0.837,12.0,1638.0,153.0,154.0,1.0,470.0,123.0,0.4468964095193248,0.5531035904806751,1.0,5.369955998649098,1897.6989021745032,75.74491198550363,78.526009921772,0.0,15.051754692371228,74.31976555097272,0.061823461166703966,0.061823461166703966,0.36955049393495276,0.10970101910840911,0.04796863541954985,-0.01930040934629795,0.07885986451833249,-0.07877663249931714,-0.03501573178754879,,,,,-0.057776149590484334,0.014136296283389593,0.02187811419593092,-0.0062146275780427754,,-0.26639746526846875,-0.3496133126104996,0.01713606827076999,0.10610080052592961,,0.04414995430701828,-0.3855541180653376,0.4352591353599225,-0.040858215933450674,-0.23887806154478194,,-0.06455988154570666,-0.7604783465498348,0.38555411806533724,-0.435259135359922,0.04085821593345079,0.23887806154478153,,0.06455988154571511,0.7604783465498335,-1.0000000000000007,0.3652289151947481,-0.3286040444604454,0.031475943381429054,0.13316071734680338,,0.05933644436849471,0.3275984063816435,-0.6026296914964238,0.6026296914964248,0.0,1264.0853613354816,119.59124287042556,0.0,1.0,469.6532966517534,122.91705654271195,0.437919826427157,0.5540248739763525,0.0,0.0,169.8551824515466,71.30118156483162,0.0,1.0,469.41281205395103,108.44408781804268,0.432678692326317,0.5507719881061628,0.0,2.563427970553933,6.79528198566125,4.333016268927808,4.295335016147329,0.0,2.9010073061714103,4.9960468207741,6.907755278982134,6.907755278982134,0.444611249250944,0.1,0,81,0,0,0,0,41,35,35,163,10.0,2204.75,128.0,134.0,0.0,25.0,91.25,0.07019239331076599,0.07019239331076599,0.0,0.018,0.921,0.146,0.152,0.001,0.05,0.243,1.0,1.0,0.002,0.002162718976878269,17,3,5492.452903770417,2287.4385784563474,0.8661971830985915,0.44086021505376344,0.045239290312725,0.5843230403800475,0.6452702702702703,0.3491773308957952,0.11205448633989257,0.4531435349940688,0.00011843977723513822,0.07212652853841152,9.44390050905029e-05,0.00023649849067273728
17.0,7801.0,292.0,290.0,1.0,510.0,413.0,0.5876015266448371,0.7769409230347858,1.0,0.0,1.0,1.0,0.0,1.0,460.0,27.0,0.2230590769652142,0.41239847335516283,0.0,9.586,2273.487,145.238,146.16,1.0,485.614,141.676,0.4397539943320895,0.5602460056679105,0.843,11.0,1718.0,153.0,153.0,1.0,485.0,125.0,0.44455794363894674,0.5554420563610533,1.0,5.2608250569925135,1972.024903506812,78.42485456673677,79.30001824018008,0.0,15.38530830733371,75.71066720832098,0.06122153040533792,0.06122153040533792,0.3639828065767441,0.1107743291789892,0.032587607800130924,-0.030314998326207966,0.06202333910605041,-0.08556356734325828,-0.0510095835582736,,,,,-0.16209561003784034,0.08943927835387468,-0.08158407110607778,-0.02032944283612039,,-0.30196644674641654,-0.3808185258522856,0.01124729110378206,0.11301073751421212,,0.03899735157708982,-0.32995834250790973,0.4765560381459557,-0.019956928106665855,-0.23930731775746084,,0.018569727677716096,-0.7744367250034749,0.32995834250790823,-0.47655603814595554,0.019956928106665245,0.2393073177574606,,-0.018569727677708963,0.7744367250034745,-0.9999999999999996,0.30267729649104536,-0.38628631408722686,0.03153816243633544,0.15644609777863192,,-0.08555038098984,0.33669420050662563,-0.5839987404984422,0.5839987404984411,0.0,1341.2751063070134,112.8405098401586,0.0,1.0,485.37024249148817,124.22325054385328,0.43508120582930443,0.5570053514402227,0.0,0.0,151.8739307373995,57.875299112329465,0.0,1.0,485.12628550418583,109.31242701650852,0.42989017093932946,0.5538518463342628,0.0,2.5929777323767005,6.794418939443894,4.282379897265458,4.365121240308116,0.0,3.008605740835546,5.052789025095976,6.907755278982134,6.907755278982134,0.43466154194688855,0.1,0,62,0,0,0,0,46,26,26,157,10.0,2306.0,129.0,134.0,0.0,25.0,93.0,0.07343922382641666,0.07343922382641666,0.0,0.018,0.92,0.15,0.156,0.001,0.051,0.246,1.0,1.0,0.002,0.002155735047567277,11,4,4935.50081015539,2158.798344175777,0.8732057416267942,0.43297746144721233,0.0453966907085277,0.5789056304520223,0.7383177570093458,0.35909090909090907,0.09022394487510765,0.4831804281345566,7.01338550910338e-05,0.05450733627621988,5.031773140290031e-05,0.0001400421962648021
17.0,7764.0,292.0,290.0,1.0,525.0,411.0,0.5876015266448371,0.7769409230347858,1.0,0.0,1.0,1.0,2.0,1.0,475.0,27.0,0.2230590769652142,0.41239847335516283,0.0,9.522,2350.646,139.743,147.675,1.0,500.654,142.484,0.436013785942156,0.5639862140578439,0.837,11.0,1743.5,148.0,153.0,1.0,500.0,124.5,0.44029154254430575,0.5597084574556943,1.0,5.364353855991633,2033.253814396461,80.6758423726864,78.93865140528868,0.0,14.240191960330701,78.41765791626956,0.06429502802894983,0.06429502802894983,0.36955049393495276,0.07776930385874656,0.05620830416251831,-0.042550617507993,0.02337568771956336,-0.0874184524686806,-0.04009675693746016,,,,,-0.08764410470384171,0.04212687123479619,-0.09430931820389098,0.014473621029020676,,-0.26737294626503183,-0.35880271006556447,0.031494262060876715,0.13628527178121125,,0.02388067430802807,-0.3558689543788834,0.47176461310269924,-0.05500518411334467,-0.23154010474391823,,-0.019158037581552757,-0.7796503548404247,0.35586895437888316,-0.4717646131026998,0.05500518411334537,0.23154010474391812,,0.01915803758155093,0.7796503548404246,-1.0000000000000004,0.37420700721492567,-0.3251893981135156,0.07914015236015186,0.1821394336145894,,-0.07425957598207612,0.33287704646454713,-0.6022483175919839,0.6022483175919843,0.0,1328.467270154814,104.91420735480338,116.26958582129272,1.0,500.4511853013387,124.16577916831736,0.4308301754292426,0.5604210933910232,0.0,0.0,136.1295113003623,50.8882354569241,65.45398506245203,1.0,500.24793229451654,108.7439786450225,0.4250942032904335,0.5569398421196237,0.0,2.615790781905095,6.789893156220187,4.183503274290144,4.432675993809283,0.0,2.990891133581092,5.107750268281766,6.907755278982134,6.907755278982134,0.444611249250944,0.1,0,2,0,0,0,0,59,26,26,163,10.0,2686.5,129.0,135.0,0.0,24.25,93.0,0.07883247887461525,0.0788324788746152,0.0,0.018,0.918,0.143,0.159,0.001,0.051,0.256,1.0,1.0,0.002,0.002155735047567277,24,3,5629.480126415166,2326.72877092812,0.8785046728971962,0.44922341696535245,0.06476971093544914,0.5944664031620553,0.7321428571428571,0.3744292237442922,0.09156186082945295,0.4954682779456193,0.0002545971659967288,0.14363694355032508,0.00018976042635809884,0.0005083753954249815
17.0,7309.0,292.0,290.0,1.0,540.0,411.0,0.5876015266448371,0.7769409230347858,1.0,0.0,1.0,0.0,0.0,1.0,490.0,30.0,0.2230590769652142,0.41239847335516283,0.0,9.367,2344.57,138.245,149.31,1.0,514.977,142.33,0.4332305105939811,0.5667694894060189,0.842,10.0,1697.5,140.0,154.0,1.0,515.0,120.0,0.4367288915417396,0.5632711084582604,1.0,5.3365522380831045,2058.2278895071718,82.1142236200326,78.58568323562257,0.0,13.135943971562304,78.91021430665312,0.06516384259150314,0.06516384259150315,0.36492351139542817,0.06630422893740105,0.1062869311960937,-0.02311076006892205,0.03621188278157794,-0.057119709571708574,0.0005938138039045878,,,,,-0.09578046934318597,-0.033258085423005686,0.032789202988347636,0.0073958984564283905,,-0.24492560696637902,-0.3587894764995595,0.034709903146237904,0.12663134689955824,,-0.002130719196831474,-0.3682149706725675,0.4780621922711248,-0.09306943290689125,-0.22001520652409462,,-0.0034213172359065505,-0.7851829849776191,0.3682149706725675,-0.4780621922711247,0.0930694329068914,0.2200152065240942,,0.0034213172359081347,0.7851829849776185,-1.0000000000000004,0.3834445582782624,-0.31977430512650246,0.09222211202682924,0.1800050463219312,,-0.0013853096083549054,0.3323255223104996,-0.6032411961825574,0.6032411961825578,0.0,1304.923148120688,0.0,0.0,1.0,514.8095321934184,124.01891243862943,0.4278778151729274,0.56311722233952,0.0,0.0,161.86754166366086,0.0,0.0,1.0,514.6419927016004,109.00585505233262,0.42196244876103156,0.5595427433738738,0.0,2.6421657999459214,6.804462798045325,4.095338531663693,4.443578303452391,0.0,2.9973576726849553,5.096044186111084,6.907755278982134,6.907755278982134,0.4363384917718372,0.1,0,0,0,0,0,0,65,32,32,158,10.0,3003.0,130.0,135.25,0.0,20.0,90.0,0.07836850726985944,0.07836850726985944,0.0,0.018,0.927,0.14,0.16,0.001,0.051,0.252,1.0,1.0,0.002,0.0021667236857110276,12,3,5529.134345721378,2301.4632036696667,0.8896247240618101,0.47862232779097386,0.08108270631478465,0.6223938223938223,0.764367816091954,0.3751763046544429,0.06838249907725491,0.5033112582781457,0.0,0.0,4.844171199099103e-06,0.0
17.0,7801.0,292.0,290.0,1.0,555.0,400.0,0.5767367879646839,0.7640367835537855,1.0,0.0,1.0,0.0,0.0,1.0,506.0,30.0,0.23596321644621454,0.4232632120353161,0.0,9.298,2314.968,140.749,148.983,1.0,528.93,143.247,0.42913402521131416,0.5708659747886858,0.856,10.0,1703.0,148.0,154.0,1.0,527.5,121.0,0.4340016617824047,0.5659983382175953,1.0,5.315585711043653,2024.437919489226,80.94660185178468,78.12028859707631,0.0,13.54350495723048,79.81401046976194,0.06532061786554035,0.06532061786554035,0.3512654087543881,0.08999687800686777,0.10068853553470417,-0.00011187656109919221,0.037530306149433354,-0.03506666923754849,-0.002119002817335443,,,,,-0.07338938036177453,-0.038362668414027835,0.09554054908612197,0.03722623630899907,,-0.24124920786063495,-0.35687324008260457,0.08201341637152176,0.11258117453281503,,0.01141542066103298,-0.36306163661219915,0.4589292619409596,-0.12789303324809567,-0.20652596102678114,,-0.0331501982096053,-0.791524428355759,0.3630616366121993,-0.45892926194095895,0.12789303324809492,0.20652596102678084,,0.033150198209601744,0.7915244283557588,-1.0,0.4100713957302086,-0.26577642445197086,0.10156045681001818,0.2020372860444343,,0.06983955737832574,0.30361357305550396,-0.5878431344874102,0.5878431344874098,0.0,1256.7680142534366,0.0,0.0,1.0,528.7571431082032,124.77933847589937,0.423717370826549,0.5672203144476602,0.0,0.0,133.17859759469573,0.0,0.0,1.0,528.5846866875403,109.68730981061714,0.41776065672977325,0.5636525350236031,0.0,2.6744118730318047,6.792325946868836,4.111240889732794,4.454818595563215,0.0,2.9099706266380982,5.115937065504508,6.907755278982134,6.907755278982134,0.4121587218658618,0.1,0,0,0,0,0,0,74,15,15,144,10.0,2994.75,129.0,135.0,0.0,23.0,86.25,0.08333893954513882,0.08333893954513882,0.0,0.018,0.919,0.138,0.158,0.001,0.05,0.255,1.0,1.0,0.002,0.002184871058200148,21,3,5501.428555350739,2296.5900087364635,0.9050632911392406,0.5011682242990654,0.0897028419785848,0.6451127819548872,0.784366576819407,0.40360610263522884,0.0844101985932233,0.532967032967033,0.0002170285948113233,0.12356919610788676,0.0001783698544781474,0.0004333591579997945
17.0,7801.0,292.0,290.0,1.0,570.0,505.0,0.5767367879646839,0.7866218161668884,1.0,0.0,1.0,0.0,0.0,1.0,520.0,30.0,0.21337818383311158,0.4232632120353161,0.0,9.319,2333.496,146.453,151.974,1.0,543.95,138.25,0.42830672255835156,0.5716932774416484,0.87,10.0,1715.0,154.0,154.0,1.0,540.5,115.0,0.4308293878789916,0.5691706121210084,1.0,5.451509695300739,2024.1730861432445,77.47982262443502,76.8500178871108,0.0,15.46300761833236,77.37924170633264,0.0629706568145586,0.0629706568145586,0.33647171235218754,0.08246346190038202,0.10263895102528374,-0.014293385184004246,0.027097945117471375,0.0049930116508453614,0.0018989698500105428,,,,,-0.12358091152740834,0.0070555917757146635,-0.03102530468189216,0.008104913434664681,,-0.27321431342013336,-0.3491429071730859,0.09536280553344112,0.079189068293215,,0.01774295806094075,-0.3692695374607145,0.4570574505748263,-0.13891280160230457,-0.16602034744892052,,-0.0029301053344371534,-0.7669688586111013,0.36926953746071456,-0.4570574505748266,0.138912801602304,0.1660203474489203,,0.0029301053344380546,0.766968858611101,-1.0000000000000004,0.4313745873108112,-0.24496402489410107,0.06995511706729145,0.16075488230320303,,-0.056852487160715545,0.2621502817484393,-0.5691330172488701,0.5691330172488703,0.0,1265.7950240246148,0.0,0.0,1.0,543.7309268551645,120.53444864602005,0.423296392989378,0.5683011288370416,0.0,0.0,112.62790053877336,0.0,0.0,1.0,543.5124073312895,106.27059481493659,0.4178191202467487,0.5649727727978565,0.0,2.6758165187248593,6.791802698725071,4.167621788474238,4.5043536077422175,0.0,3.013967572262925,5.056505703427122,6.907755278982134,6.907755278982134,0.3863867062886037,0.1,0,0,0,0,0,0,58,13,13,130,10.0,2971.0,129.0,134.0,0.0,25.0,87.25,0.08154666216424478,0.08154666216424478,0.0,0.018,0.92,0.136,0.158,0.001,0.051,0.251,1.0,1.0,0.002,0.002172749794817011,8,3,5590.081412100097,2314.0455218492925,0.9071146245059288,0.5275862068965518,0.07579304221486793,0.6671511627906976,0.8162729658792651,0.4065359477124183,0.06938746514642946,0.5427574171029669,0.00021704754026151754,0.14247888713496676,0.0001745557917807523,0.00043339683197218847
